owner_experience,vet_access,owner_commitment,care_capability_score
Intermediate,Good,Low,71.17576017752968
Intermediate,Limited,High,62.765200260070024
Novice,Good,High,63.28674960670603
Novice,Good,High,67.53449333696574
Intermediate,Regular,Very High,77.53326937729078
Intermediate,Regular,Very High,59.043736753316416
Intermediate,Regular,Low,52.57973571126558
Novice,Good,Moderate,55.03685897172393
Advanced,Regular,Low,59.414301378688656
Expert,Regular,Moderate,78.69049939786886
Intermediate,Limited,High,61.35497355787451
Intermediate,Good,High,65.76407002529193
Intermediate,Good,Moderate,66.29210273823101
Intermediate,Regular,moderate,63.01193902996498
Novice,Excellent,Moderate,65.3432516845733
Intermediate,Regular,Moderate,64.1986798809418
Advanced,Good,Moderate,69.17207623839495
Advanced,Excellent,Moderate,75.48736295629325
Intermediate,Regular,Very High,79.07786140784857
Expert,Regular,High,91.12685145106553
Intermediate,Good,Moderate,72.54339592456367
Novice,Regular,High,49.33410493193378
Advanced,Good,High,89.98695851229846
Intermediate,Good,High,66.56052786374258
Novice,Regular,high,52.87437584458581
Intermediate,Good,Moderate,80.0462423554446
Novice,Excellent,Low,61.72904464242252
Novice,Excellent,Very High,68.81200990195333
Advanced,Good,Moderate,62.55946051134122
Intermediate,Excellent,High,92.34523414550969
Novice,Good,Low,52.33398317464808
Novice,Excellent,High,70.67574955599467
Expert,Excellent,Moderate,100.0
Expert,limited,Moderate,79.2112416341197
Intermediate,Regular,High,86.2755163843315
Advanced,Excellent,High,100.0
Intermediate,Good,Low,68.76416315345716
Intermediate,Good,Low,62.72605234298081
Advanced,Good,Low,76.04534589623957
Intermediate,Excellent,Moderate,75.3769503966339
Novice,Excellent,Moderate,66.07559536686317
Novice,Limited,Moderate,41.98042730811251
Intermediate,Good,High,82.57130348383542
intermediate,Regular,High,67.88046105791855
Expert,Regular,Low,70.49085761817274
Intermediate,Limited,High,75.59808605557465
Intermediate,Regular,Very High,63.65409422610219
Novice,Good,High,67.34361936185762
Novice,Good,Very High,64.16300358904809
Intermediate,Good,Moderate,71.87492000488248
Advanced,Limited,High,65.78954593231992
Intermediate,Good,Very High,80.93044123988867
Intermediate,Excellent,High,73.65230418010917
Intermediate,Excellent,Moderate,71.95218845063916
Expert,Good,Very High,100.0
Intermediate,Good,Moderate,66.02671340472439
Intermediate,Good,Low,58.08477360065666
Expert,Excellent,Moderate,91.79548655411189
Expert,Good,High,92.61025815894418
Advanced,Good,Moderate,73.22470418180605
Intermediate,Good,Moderate,63.584980654367186
Advanced,Excellent,High,83.82828790301976
Expert,Limited,High,70.24753952340966
Expert,Regular,High,100.0
Intermediate,Excellent,High,72.76249938121576
Expert,Good,Unknown,89.07509556387407
Advanced,Regular,High,63.36840442990533
Intermediate,Excellent,Moderate,75.18547907620952
Intermediate,Good,Low,75.10069439838274
Intermediate,Good,High,81.69330937882214
Advanced,Good,High,94.54869012167717
Intermediate,Regular,High,65.59415722085113
Intermediate,Excellent,Low,70.78158334722248
Novice,Regular,High,56.08699169591236
Expert,Limited,High,79.8335570966125
Novice,Excellent,High,68.96420173458684
Intermediate,EXCELLENT,High,76.3093113643557
Novice,Excellent,Moderate,67.62883747224791
Intermediate,Good,Low,57.42433892372537
Intermediate,Good,Moderate,53.66732007074361
Expert,Excellent,High,100.0
Advanced,Good,High,85.90442072116733
Novice,Excellent,High,63.71275718251937
Expert,Good,Very High,96.2284295542952
Intermediate,Good,Low,71.26805498910693
Novice,Good,Low,52.4678186408367
Intermediate,Excellent,High,62.5296956797976
Novice,Excellent,Very High,84.96198940292471
Advanced,Excellent,Moderate,80.92640107962764
Novice,Regular,Very High,74.80959085831284
Expert,Good,Low,75.03023654499738
Novice,Excellent,Moderate,74.91227466307168
Intermediate,Excellent,Moderate,63.807226419367
Intermediate,Limited,Moderate,53.982941112687136
Advanced,Good,Very High,100.0
Advanced,Regular,Moderate,71.55697184316593
Intermediate,Limited,High,69.58660130399679
Novice,Good,Very High,73.82930556878657
Advanced,Regular,Moderate,77.75453407936749
Intermediate,Good,High,73.18227388857265
Intermediate,Excellent,Very High,84.40773369043943
Intermediate,Regular,High,75.89736031868732
Advanced,Good,High,83.10197310869633
Intermediate,REGULAR,Moderate,70.9057410243398
Intermediate,Good,Moderate,79.26147186154044
Intermediate,Regular,Very High,93.13416012408541
Novice,Excellent,Moderate,74.98084199780757
Novice,Regular,High,63.13157255488173
Advanced,Good,Very High,83.15454483898995
Advanced,Regular,Very High,73.2794080162802
Advanced,Good,High,77.8777713591387
Intermediate,Regular,Low,52.38301190636174
Intermediate,Unknown,High,72.55924713885678
Novice,Good,Moderate,57.825972171100254
Novice,Limited,Moderate,37.25121436771509
Advanced,Excellent,High,100.0
Advanced,Excellent,Low,86.439498119709
Intermediate,Regular,High,64.73685865956057
Intermediate,Regular,Moderate,70.65982508977213
Advanced,Good,High,89.47621038758645
Advanced,Good,Very High,100.0
Expert,Regular,Low,62.89849857367811
Novice,Regular,High,71.46358452385725
Intermediate,Regular,Moderate,76.24830179003223
Intermediate,Excellent,Very High,95.37158380357997
Novice,Regular,Very High,61.895570734066105
Intermediate,Good,Moderate,57.634459605991715
Intermediate,Excellent,High,65.69180080179427
Intermediate,Limited,Moderate,53.46852744728109
NOVICE,Excellent,Moderate,58.05776718278657
Expert,regular,High,79.8591796642497
Novice,Good,Very High,69.26487005485151
Advanced,Good,Very High,85.62146803451566
Novice,Excellent,Low,56.49413971485604
Expert,Excellent,Very High,100.0
Advanced,Good,Low,77.7572880289669
Novice,Excellent,Very High,76.00412738442729
Intermediate,Good,High,79.08056310496691
Intermediate,Excellent,Moderate,68.78192617221225
Intermediate,Excellent,Very High,89.92393182083461
Intermediate,Good,High,75.25168295312668
Advanced,Good,Moderate,87.60121477371662
Novice,Excellent,High,73.08126665239587
Intermediate,Good,Low,54.297676389200305
Novice,Good,Moderate,52.00736678008218
Novice,Good,Moderate,57.94301005207681
Intermediate,Good,High,81.098260912046
Novice,Excellent,High,80.15843222181063
Novice,Good,Very High,58.83787835123593
Novice,Good,Moderate,43.79999865461792
Unknown,excellent,Moderate,73.44959837149216
Novice,excellent,Low,47.4000926079816
Novice,Excellent,High,58.212766421486336
Novice,Excellent,High,58.30733044609253
Intermediate,Good,Moderate,66.63435864653246
Intermediate,Excellent,Very High,83.33139539738119
Intermediate,Excellent,Low,63.648012176722176
Intermediate,Excellent,High,75.90334155588444
Intermediate,Good,High,85.81842380699048
Intermediate,Good,High,67.38727748852773
Novice,Excellent,Moderate,53.88070298900932
Intermediate,Regular,High,75.86082836187097
Expert,Excellent,Moderate,85.81826050390163
Expert,Excellent,High,88.07227071235037
Advanced,Good,Moderate,89.85606615603834
Advanced,Excellent,Moderate,76.83220490895076
Advanced,Good,Moderate,81.03783127338657
Novice,Excellent,Moderate,64.49579637205517
Intermediate,Good,Very High,78.05212661912664
Intermediate,Limited,Low,38.92170458739287
Novice,Excellent,Moderate,61.85141698753028
Intermediate,Regular,Moderate,60.41857534897307
Intermediate,Good,Moderate,54.58318030287562
Intermediate,Good,High,71.39196692057337
Expert,Excellent,Moderate,94.40639465123236
Intermediate,Excellent,Moderate,76.59854171390485
Intermediate,Regular,Moderate,71.63996007026894
Novice,Good,High,65.10337060227691
Novice,Good,High,80.47371547738129
Intermediate,Excellent,Low,73.53550971064975
Intermediate,Regular,Low,60.9338853354885
Advanced,Excellent,Moderate,81.13430313963896
Novice,Regular,High,63.73396221128798
Intermediate,Good,Low,65.53966385910063
Expert,Limited,Moderate,82.33057567253138
Novice,Good,Very High,63.74239432967097
Intermediate,Regular,Very High,73.02695935236426
Novice,Limited,Moderate,52.64225879618301
Expert,Regular,High,95.64561536181516
Intermediate,Regular,Moderate,72.57383296139594
Intermediate,Good,Very High,84.77582567779507
Advanced,Excellent,Low,79.77810801703681
Intermediate,Good,High,71.29124053915675
Novice,Good,Very High,74.00392135519063
Intermediate,Regular,Low,55.3107566666918
Advanced,Limited,Moderate,61.46690340988739
Intermediate,Excellent,High,84.65272797440761
Intermediate,Limited,Moderate,54.71745746728378
Intermediate,Limited,Moderate,69.64658177053367
Intermediate,Regular,Moderate,67.44469315513665
Advanced,Regular,Low,66.72554493643723
Intermediate,Regular,Moderate,47.02465165275653
Intermediate,Excellent,Very High,92.38240317253842
Intermediate,good,High,81.85584010499016
Advanced,Regular,High,80.29242879940887
Novice,Regular,Low,36.62499679710621
Intermediate,Limited,High,53.365492456702256
Advanced,Good,Low,61.38254085719556
Novice,Limited,Moderate,48.80695282616255
Intermediate,Regular,High,73.00520592508687
Unknown,Regular,Moderate,86.04059357190174
intermediate,Unknown,Very High,62.752304214813286
Advanced,Regular,Moderate,74.31891280835383
Advanced,Limited,Moderate,68.59612653973284
Novice,Limited,Very High,44.32531222839946
Novice,Regular,Very High,59.88547660430735
Intermediate,Excellent,Moderate,58.70658246830768
Intermediate,Regular,Very High,63.33294377767237
Novice,Regular,Moderate,48.84351783255621
Advanced,Good,High,90.36224259424216
Novice,Regular,Low,30.718555771273696
Expert,Good,High,82.54669290088263
Intermediate,Good,Low,67.31229118469474
Novice,Limited,Moderate,45.63778810101126
Advanced,Regular,High,87.2284651370309
Advanced,Excellent,Moderate,82.89595030901809
Intermediate,Good,Moderate,73.08740483756927
Intermediate,Good,High,72.88843913143005
Intermediate,Limited,High,69.21936375717159
Intermediate,Good,Moderate,72.63720658530501
Advanced,Good,High,94.27712952611549
Novice,Excellent,Moderate,74.5830000478777
Advanced,Regular,Moderate,73.82102164266551
Expert,Good,Very High,93.34311088397735
Novice,Limited,Moderate,45.52439357915149
Advanced,Good,Low,83.20578506429617
Advanced,Good,Very High,84.99045610649465
Novice,Excellent,High,57.96004957928364
Intermediate,Regular,High,69.39333951858299
Advanced,Excellent,Moderate,93.18406816723264
Intermediate,Excellent,High,81.78115673224795
Intermediate,regular,Very High,64.252617617352
Expert,Excellent,Moderate,91.11904684553889
Intermediate,Limited,Very High,59.59161124140955
Novice,Regular,Low,48.214615397266236
Expert,Limited,High,71.19371382368465
Advanced,Excellent,High,79.79459114048352
Advanced,Good,High,84.95879019762843
Intermediate,Regular,Moderate,58.085680073854064
Advanced,Regular,High,72.38630051238707
Intermediate,Limited,Low,59.49045320337885
Intermediate,Good,Very High,95.35504652827863
Intermediate,Good,Moderate,49.73765684741538
Novice,Good,High,63.75427419919305
Novice,Good,High,64.93195600613694
Intermediate,Good,High,80.16619542513129
Novice,Regular,High,56.47000066336197
Novice,Good,Very High,61.811495529051456
Advanced,Regular,high,86.8493138284885
Advanced,Excellent,Very High,99.98346841046245
Advanced,Good,Very High,89.45053126450654
Novice,Limited,High,56.84438273374784
Novice,Regular,Unknown,50.3513427493612
Advanced,Regular,Moderate,81.05854406657504
Novice,Regular,Moderate,51.23878611035837
Novice,Limited,Moderate,43.999461754543006
Novice,Excellent,High,77.0832307638762
Advanced,Good,High,95.75051268066113
Novice,Excellent,High,69.38433801138171
Advanced,Regular,High,79.18991246821538
Advanced,Good,High,80.07365659699214
Intermediate,Excellent,Moderate,56.32096658899331
Intermediate,Regular,Moderate,68.55660274316485
Intermediate,Excellent,Very High,93.33726988828322
Advanced,Regular,Low,54.44598565160806
Expert,Excellent,High,95.31017466422658
Intermediate,Excellent,High,76.83107721415003
Novice,Excellent,Moderate,72.07082541698068
Novice,Regular,Low,30.954162784267897
Novice,Good,High,74.35328546069373
Intermediate,Excellent,High,83.0326355961592
Novice,Good,Low,53.137279500895424
Intermediate,Limited,Very High,65.57516780316755
Novice,Excellent,Moderate,54.52083712797284
Intermediate,Good,Moderate,74.14281148581975
Intermediate,Good,Very High,85.40824407578522
Novice,Regular,Unknown,58.07657062353318
Novice,Excellent,Moderate,57.91307165768156
Novice,Good,Very High,59.18104048055907
Novice,Limited,High,56.44963251443461
Novice,Excellent,High,55.11315939260628
Advanced,Good,Moderate,56.719282003519325
Intermediate,Good,High,48.54048412805463
Intermediate,Good,High,74.2781164592854
Novice,Excellent,High,67.774683367961
Novice,Limited,Moderate,48.368964033221204
Novice,Regular,Low,53.67590774828608
Novice,Regular,High,59.32019267236684
Intermediate,Regular,High,64.85732216706637
Novice,Excellent,High,62.38976228885685
Novice,Good,Very High,65.39363172359022
Intermediate,Excellent,Moderate,62.43890333770748
Intermediate,Good,Moderate,66.24078353617809
Novice,Good,Low,44.795207843868205
Intermediate,Excellent,Low,71.2670605558034
Intermediate,Good,High,70.46373269227263
Expert,Good,High,97.80800109135072
Unknown,Regular,Very High,89.01893096480742
Novice,Regular,Very High,64.56086363922665
Novice,Good,Low,36.53253110631026
Novice,Excellent,Very High,77.11825861113572
Novice,Good,Moderate,58.34599873513843
Advanced,Good,High,85.20014734657879
Novice,Regular,Moderate,47.851013344760766
Novice,Good,High,69.33597192189563
Intermediate,Good,Very High,96.64205889647039
Advanced,Good,Low,72.04579546878863
Novice,Regular,High,72.95813026468616
Novice,Good,Moderate,53.883624803549154
Intermediate,Good,Moderate,70.30822245962983
Novice,Regular,High,67.02561698924707
Novice,Limited,Moderate,43.41920197535215
Advanced,Excellent,Moderate,71.85787692239869
Intermediate,Regular,High,71.898134849196
Intermediate,Regular,Low,53.22172115323531
Intermediate,Good,Moderate,52.26136353107273
Novice,Excellent,Moderate,59.43844112971443
Intermediate,Regular,Moderate,59.51199986173252
Advanced,Good,Very High,77.7410059457658
Novice,Limited,Moderate,54.782687410339406
Novice,Good,High,61.56812228288163
Novice,Regular,Very High,69.18623877880864
Expert,Excellent,High,91.0703861474418
Expert,Excellent,Moderate,90.49464618311765
Novice,Excellent,High,62.37818309633987
Intermediate,Excellent,High,79.77622248402855
Novice,Good,High,71.48871773225684
Novice,Good,Low,60.61359685948229
Intermediate,Regular,Moderate,56.83969771440883
Advanced,Good,High,85.88004938894225
Advanced,Excellent,Very High,100.0
Novice,Regular,Very High,85.43574179603816
Intermediate,Regular,High,73.35481537517103
Novice,Good,Moderate,54.03603374951763
Intermediate,Regular,Moderate,70.55597074549647
Advanced,Good,High,86.83900489846805
Advanced,Good,Low,74.83888782967571
Advanced,Good,High,77.9650888552043
Advanced,Regular,Moderate,79.50889390251295
Intermediate,Excellent,Low,67.20902658443089
Intermediate,Limited,Very High,68.39376763223243
Advanced,Excellent,Low,71.77492206658262
Novice,Good,Moderate,68.44289964894519
Novice,Excellent,High,74.56486682404248
Intermediate,Limited,Moderate,62.99740698639238
Intermediate,Good,Moderate,63.600788948248095
intermediate,Regular,Moderate,64.57912378946968
Intermediate,Regular,Moderate,60.07456653365842
Intermediate,Excellent,Moderate,67.3999724650408
Intermediate,Good,High,81.63583564225553
Intermediate,Limited,Low,51.48105259741885
Intermediate,Regular,Low,55.50269999807494
Novice,Regular,High,56.921158603800905
Intermediate,Excellent,High,83.89673812103494
Intermediate,regular,Moderate,61.81961278331007
Advanced,Regular,Moderate,68.8015854936521
Intermediate,Regular,Unknown,80.42153680520512
Expert,Excellent,High,100.0
Advanced,Excellent,Very High,84.51303794588769
Intermediate,Good,High,85.8865815562561
Novice,Regular,Moderate,51.60124441764484
Intermediate,Good,High,68.63643088349751
Intermediate,Regular,High,86.99230868595353
Expert,Good,High,95.6119959406773
Novice,Good,High,62.13839034250824
Advanced,Good,Moderate,61.60637549257973
Advanced,Good,Very High,96.7212707879145
Intermediate,Good,Low,52.11529692174173
Advanced,Good,Low,54.29985232785331
Intermediate,Regular,Moderate,55.634890802666206
Intermediate,Good,Very High,74.85608999170782
Intermediate,Good,High,79.7389414121117
Intermediate,Excellent,Moderate,87.21612860708981
Intermediate,Good,High,90.43255109381923
Intermediate,Limited,Very High,53.62868321203915
Advanced,Limited,Moderate,69.8192820931482
Expert,Excellent,Low,70.41483992564176
Intermediate,Excellent,Moderate,72.14593514213499
