pet_species,breed,age_years,weight_status,living_situation,exercise_level,conditions_count,allergies_count,health_risk_score
Cat,Sphynx,5.572752983061552,Normal,Apartment,Moderate,1,1,0.28727662722435904
Guinea Pig,Silkie,6.535364693112953,Normal,Apartment,Moderate,3,0,0.5660991336551942
Dog,Chihuahua,10.985799097989947,Overweight,Apartment,Moderate,1,0,0.5611958268870562
Rabbit,English Spot,10.624559090070434,Overweight,House,Light,4,2,0.8719776103474953
Rabbit,Rex,9.777055887859902,Normal,Farm,Moderate,2,1,0.31496505735900626
Rabbit,French Lop,6.2034081331315,Normal,House,Active,0,0,0.010311353844211267
Guinea Pig,Abyssinian,5.54092108433965,Normal,Outdoor,Moderate,0,0,0.20270547581644036
Bird,Macaw,8.449934595991568,Normal,Farm,Light,1,1,0.5397303365992183
Bird,Cockatiel,17.76032326482128,Overweight,Outdoor,Sedentary,3,2,0.6694087188212517
Cat,Orange Tabby,18.319740186040857,Obese,Farm,Sedentary,4,3,0.9523223051799921
Dog,Labrador Retriever,10.896253180976261,Overweight,House,Sedentary,2,1,0.6350626858074219
Cat,British Shorthair,12.496610542155754,Obese,House,Light,1,1,0.7140454099853346
Cat,Abyssinian,11.731466907948377,Overweight,House,Moderate,1,1,0.5270458101471202
Cat,British Shorthair,1.9611636982040168,Normal,House,Moderate,0,0,0.011153136530598283
Rabbit,Flemish Giant,3.8630482360661986,Normal,Apartment,Moderate,1,1,0.02039609614855484
Cat,Calico Mix,17.85744392189087,Overweight,House,Light,1,1,0.7181750873878046
Hamster,Dwarf Winter White,10.995527569326471,Obese,Farm,Sedentary,3,3,0.6745588102110482
Dog,French Bulldog,17.422290273107894,Overweight,Farm,Moderate,4,3,0.7073997466498175
Guinea Pig,Silkie,18.743629586815157,Overweight,Farm,Moderate,1,4,0.7339708561707663
Rabbit,Mini Lop,11.791835683554188,Normal,House,Moderate,3,2,0.5592512416649429
Hamster,Roborovski,7.423121719351315,Normal,Outdoor,Active,3,2,0.523765528812729
Rabbit,Dutch,10.775426201023375,Normal,House,Active,2,0,0.450329782209445
Cat,British Shorthair,3.6663176990814916,Normal,Apartment,Moderate,1,0,0.2639336707445971
Bird,Macaw,17.52023862132746,Overweight,House,Light,3,2,0.8330264066487079
Rabbit,Mini Lop,16.64049673033181,Overweight,House,Light,3,1,0.8003572288605806
Hamster,Dwarf Winter White,2.3021649598299314,Normal,Farm,Active,0,1,0.125482289938742
Rabbit,Angora,10.137926340719229,Overweight,Farm,Light,1,1,0.47232890617227685
Cat,Ragdoll,7.116929674468089,Overweight,House,Light,0,2,0.40300464640567757
Dog,Shepherd Mix,6.02059351386082,Overweight,Farm,Moderate,1,0,0.38683675017044067
Dog,Rottweiler,3.6555978429701153,Normal,Apartment,Active,1,1,0.14016448867826511
Hamster,Dwarf Campbell,8.140678606136344,Normal,Outdoor,Active,0,1,0.4440695217580629
Rabbit,Flemish Giant,14.171044687978771,Overweight,Apartment,Moderate,3,4,0.6112096868320648
Cat,Scottish Fold,4.345484302747394,Normal,Farm,Active,0,1,0.123162774037163
Guinea Pig,Texel,10.670397922952667,Overweight,Farm,Sedentary,5,4,0.7116743500182225
Hamster,Dwarf Winter White,12.589595149542827,Obese,Apartment,Light,3,4,0.8908902816560277
Rabbit,Mixed Breed,2.001813948133697,Normal,Outdoor,Moderate,1,0,0.2991939077096964
Guinea Pig,American,8.453631178980427,Normal,Farm,Light,1,1,0.5233723586579215
Dog,French Bulldog,5.259000531991659,Overweight,Farm,Light,0,1,0.44567661971374456
Hamster,Syrian,2.9862603891072195,Normal,Outdoor,Active,0,1,0.03271462780758514
Rabbit,Dwarf Hotot,6.207264411638027,Normal,House,Active,0,1,0.25424192787069866
Rabbit,Tan,11.99823807718704,Normal,Apartment,Light,1,2,0.5539059985498864
Guinea Pig,Abyssinian,11.361530456872682,Normal,Farm,Moderate,1,2,0.5354331916244798
Rabbit,Tan,7.010043886925315,Normal,Apartment,Moderate,1,1,0.050793214674190644
Cat,Tabby Mix,16.117208040320456,Overweight,Apartment,Sedentary,3,4,0.7988420801809948
Rabbit,English Spot,2.7084245541773035,Normal,House,Active,1,0,0.15068615923079184
Cat,Tabby Mix,6.586463001365983,Normal,Farm,Active,1,2,0.3785714459058806
Rabbit,Angora,10.165409765803098,Obese,Outdoor,Light,3,1,0.711304212902549
Bird,Canary,11.27103026005624,Obese,Farm,Light,5,3,0.8689322967706326
Hamster,Syrian,1.6307421404836226,Normal,House,Moderate,1,1,0.128099526887554
Guinea Pig,Baldwin,5.52061255627245,Normal,Outdoor,Active,0,0,0.5163304026424432
Bird,Macaw,6.372972230327643,Normal,House,Moderate,1,1,0.24622098390501845
Bird,Mynah,10.068058806785928,Obese,Apartment,Light,5,4,0.633229474654639
Guinea Pig,Mixed Breed,14.01999478540622,Overweight,Outdoor,Moderate,2,4,0.7903318260733331
Hamster,Syrian,8.663575450365789,Overweight,Outdoor,Light,0,2,0.3855456148717854
Rabbit,Mixed Breed,16.243633451767025,Obese,Outdoor,Light,5,3,0.7073617916624186
Hamster,Roborovski,12.000627983157827,Obese,Apartment,Moderate,3,1,0.991454718144458
Rabbit,Holland Lop,9.54486484035021,Normal,Outdoor,Active,0,2,0.5095169163774856
Hamster,Mixed Breed,7.247724512029724,Normal,Apartment,Active,0,0,0.18430769327724233
Rabbit,Rex,5.00487959783629,Overweight,Outdoor,Active,2,1,0.31530059703934055
Dog,Poodle,3.7849841877206636,Normal,Apartment,Active,0,1,0.20739326294755792
Cat,Siamese,10.88375842931734,Obese,Outdoor,Light,3,4,0.9124072398679415
Bird,Mixed Species,13.007725853935726,Obese,Farm,Sedentary,3,1,0.994294198988874
Bird,Conure,9.36442835810721,Normal,House,Light,3,2,0.5532845179530723
Guinea Pig,American,12.163055491990459,Obese,Apartment,Sedentary,3,4,0.9318256244694786
Dog,Pit Bull,7.338947988145613,Normal,House,Active,0,0,0.26486296290980543
Bird,Finch,8.0991866163231,Overweight,Outdoor,Active,3,1,0.3958273707569054
Dog,Rottweiler,6.575087021384938,Overweight,House,Moderate,1,2,0.3921226030797097
Guinea Pig,Texel,18.62668307470652,Overweight,House,Sedentary,5,3,0.8280815618776323
Cat,Devon Rex,13.02230073330682,Overweight,Apartment,Moderate,3,3,0.7315726127686143
Rabbit,Tan,17.000851959681942,Overweight,Farm,Moderate,3,2,0.7343700210391123
Guinea Pig,Silkie,15.806185133082137,Obese,Farm,Moderate,5,1,0.6480011763425816
Rabbit,Dwarf Hotot,17.989221739691644,Obese,Apartment,Light,2,3,0.8848592719064714
Rabbit,Dutch,6.4583545746699,Normal,Farm,Moderate,0,1,0.05096358378832059
Hamster,Dwarf Campbell,2.9749077195558593,Normal,House,Moderate,1,0,0.08734700184955659
Cat,Orange Tabby,3.949168736939505,Normal,Farm,Active,1,1,0.01459117088875631
Hamster,Dwarf Campbell,4.2794807665827435,Normal,Outdoor,Moderate,0,1,0.23474033832769448
Cat,Orange Tabby,8.646283882587507,Overweight,Farm,Moderate,0,1,0.55175770750197
Hamster,Dwarf Winter White,10.264005980608335,Overweight,House,Active,1,0,0.33324780693123507
Guinea Pig,Silkie,14.395948133163698,Overweight,Apartment,Moderate,4,3,0.7207113399353944
Hamster,Chinese,16.42762224731161,Obese,Outdoor,Sedentary,1,4,0.9164943600169958
Guinea Pig,Abyssinian,8.901459658082938,Normal,Apartment,Moderate,0,2,0.4530462874797939
Dog,Golden Retriever,6.354595632810853,Overweight,Outdoor,Light,3,0,0.5975934354371357
Guinea Pig,Silkie,11.914109744472505,Obese,House,Moderate,1,2,0.7461239207141276
Rabbit,Dwarf Hotot,6.767431261918907,Normal,House,Light,3,1,0.33611687244904714
Hamster,Dwarf Campbell,17.352962319293727,Overweight,Outdoor,Sedentary,2,1,0.9469645612941207
Dog,Cocker Spaniel,9.72201649870318,Normal,House,Light,2,1,0.4057276224955278
Bird,Parrot,1.0969663917429178,Normal,Apartment,Moderate,1,1,0.18273733503894593
Dog,Shih Tzu,2.3158972919223793,Normal,Outdoor,Active,1,1,0.14392939506130553
Rabbit,Mixed Breed,4.4073012356699905,Normal,House,Active,1,1,0.2121459966870836
Guinea Pig,Texel,9.997443228520652,Overweight,Apartment,Light,0,2,0.5093780150385198
Guinea Pig,Silkie,18.524632774970918,Obese,Farm,Moderate,5,1,0.7116096187342944
Bird,Parrot,4.173568606838314,Normal,Farm,Active,0,0,0.23973887436756267
Bird,Cockatiel,11.57439311559984,Overweight,Farm,Active,0,2,0.40699463033873023
Hamster,Dwarf Campbell,5.063287235189134,Overweight,House,Active,1,1,0.4772104715204528
Cat,Siamese,16.429390280081158,Overweight,Outdoor,Moderate,2,4,0.8521341854182353
Bird,Macaw,7.609948107836508,Normal,Farm,Moderate,1,0,0.1516812315145362
Cat,Birman,4.252332350682032,Normal,House,Active,0,0,0.2952273530850962
Dog,Corgi,5.976515007376554,Normal,Farm,Moderate,0,0,0.0008300073241085948
Dog,Golden Retriever,14.490650192079737,Obese,Apartment,Light,4,3,0.7929546805801904
Rabbit,Rex,1.133999150771458,Normal,Apartment,Active,0,1,0.1276366224314802
Guinea Pig,Abyssinian,17.45004293902187,Overweight,Apartment,Sedentary,2,3,0.7192244276821319
Hamster,Chinese,7.935362349755922,Normal,Farm,Moderate,0,1,0.2751773633518572
Guinea Pig,Peruvian,11.68344425333962,Normal,House,Light,2,2,0.3163780108499643
Dog,Dalmatian,19.610644408967133,Obese,House,Sedentary,3,4,0.7130941370675941
Dog,Dachshund,11.585362938460968,Obese,Apartment,Sedentary,5,4,0.8732441472110319
Dog,Siberian Husky,2.2073373967602583,Normal,Farm,Active,0,1,0.07700421895910028
Hamster,Dwarf Winter White,10.62672303980789,Overweight,Apartment,Moderate,4,1,0.6822007590699963
Guinea Pig,Mixed Breed,15.089380666874703,Overweight,Farm,Sedentary,3,3,0.6331023286514853
Cat,Sphynx,5.301888348132015,Normal,Outdoor,Active,0,0,0.22618094010118603
Cat,Turkish Angora,5.483909556779,Overweight,Farm,Active,0,1,0.4457098564077006
Hamster,Dwarf Winter White,6.467958338810062,Normal,House,Active,3,2,0.4565005045896222
Hamster,Dwarf Campbell,6.696745495294868,Normal,Farm,Moderate,1,0,0.12744363453404778
Rabbit,Tan,10.005863247120647,Obese,Farm,Sedentary,2,3,0.8721222737073223
Hamster,Dwarf Winter White,6.598664563799105,Normal,House,Active,1,0,0.12705683769550882
Hamster,Chinese,7.8701182011130175,Normal,Farm,Active,1,2,0.3770916365508147
Guinea Pig,Baldwin,12.333963708994116,Obese,Apartment,Sedentary,5,4,0.981158055612894
Dog,Golden Retriever,11.159604703533175,Overweight,Farm,Active,0,2,0.5315873644230131
Rabbit,French Lop,12.037244355520803,Obese,Apartment,Moderate,5,1,0.8727763446466511
Rabbit,Dutch,11.691529440485034,Obese,Farm,Sedentary,2,1,0.9610590267636063
Guinea Pig,Texel,6.652413801602558,Normal,Apartment,Moderate,0,0,0.2569306743006423
Cat,British Shorthair,7.23032119225728,Normal,House,Moderate,3,0,0.3828498303061293
Rabbit,Mixed Breed,19.460453865258366,Obese,Apartment,Sedentary,4,3,0.9284139563236996
Bird,Mixed Species,5.719680086432673,Normal,Apartment,Light,2,2,0.4173837936591544
Hamster,Chinese,3.0645613882317826,Normal,Outdoor,Active,0,1,0.0058117141945071005
Cat,Devon Rex,2.628855370603918,Normal,Outdoor,Moderate,1,0,0.0546895813148768
Hamster,Mixed Breed,12.178951560399932,Obese,Outdoor,Light,2,4,0.7080650367918502
Bird,Cockatiel,18.843104804130597,Overweight,Outdoor,Moderate,2,1,0.6637673340025703
Rabbit,French Lop,7.300236035083415,Overweight,Farm,Active,3,0,0.39244132923405434
Cat,Bengal,6.173012987328983,Normal,Outdoor,Moderate,0,0,0.021087865981295428
Cat,Sphynx,12.756941329224718,Obese,Outdoor,Light,2,4,0.9921833256355497
Rabbit,New Zealand White,17.348886172427527,Overweight,House,Light,2,2,0.835722849847068
Cat,Ragdoll,17.064130297795742,Overweight,Apartment,Moderate,5,3,0.9672196895977654
Rabbit,Holland Lop,11.40399573091733,Overweight,House,Sedentary,3,2,0.8977124842156525
Dog,Pit Bull,17.707908964478065,Overweight,Apartment,Moderate,3,4,0.6865043118643209
Cat,Black Cat,10.119805049291445,Overweight,House,Light,3,4,0.6361012266826754
Cat,Birman,17.623811559143423,Obese,Farm,Sedentary,5,2,0.6466611349094018
Dog,Labrador Retriever,1.2514244687555234,Normal,Outdoor,Moderate,0,0,0.016723852705572227
Cat,Scottish Fold,15.325394858530945,Overweight,Farm,Moderate,1,2,0.7338991011193169
Guinea Pig,American,17.683241953857987,Overweight,Farm,Sedentary,5,1,0.9763725856935788
Hamster,Dwarf Campbell,5.8342906019996965,Normal,Outdoor,Active,0,1,0.12063861130576549
Bird,Finch,10.321925420261,Overweight,House,Moderate,2,2,0.7623507548474464
Dog,Pit Bull,14.673719357976218,Overweight,Farm,Sedentary,5,1,0.9226876736126388
Rabbit,New Zealand White,5.020507819434011,Normal,Outdoor,Moderate,0,1,0.09847590570011458
Dog,Yorkshire Terrier,14.43331725011044,Obese,Farm,Sedentary,1,1,0.7356307924337218
Hamster,Dwarf Campbell,11.887807093595642,Obese,Outdoor,Moderate,1,2,0.6389038231446408
Bird,Finch,16.203449147605035,Overweight,House,Light,5,2,0.9449699654257163
Hamster,Dwarf Campbell,3.3546659474386695,Normal,Farm,Moderate,0,0,0.2809228034554707
Cat,Black Cat,9.172120606964441,Overweight,Apartment,Active,2,1,0.48702137648351307
Guinea Pig,Baldwin,1.724536486728797,Normal,Farm,Active,0,1,0.11831980167748664
Dog,Pug,8.505335690131286,Overweight,Farm,Light,1,1,0.5634827067976866
Dog,Chihuahua,6.540715887997693,Normal,House,Light,2,1,0.4938862144344457
Bird,Conure,16.479769900195002,Obese,House,Sedentary,3,2,0.7807045617730894
Bird,Mixed Species,6.948647115390363,Overweight,Outdoor,Active,0,1,0.5050704982440279
Bird,Mixed Species,11.736622407644042,Overweight,Farm,Active,2,2,0.3642068759850501
Dog,Dachshund,3.7517352229261514,Normal,Outdoor,Active,1,0,0.06429320572686224
Hamster,Chinese,9.776710819592687,Normal,House,Moderate,0,0,0.5740779430646341
Guinea Pig,Mixed Breed,1.8155231980616535,Normal,Farm,Active,0,0,0.06709311151406157
Guinea Pig,Texel,1.735894690667224,Normal,House,Active,1,0,0.20076505162397631
Bird,Conure,6.021919618122549,Overweight,Apartment,Active,1,0,0.5007633154063241
Rabbit,Rex,6.866141999122936,Normal,Farm,Active,1,1,0.12061468847560988
Hamster,Dwarf Campbell,17.181197303043064,Obese,Apartment,Moderate,1,1,0.7617289406059837
Bird,Mixed Species,11.45241132216243,Overweight,Outdoor,Light,0,0,0.5173592336337418
Cat,Maine Coon,10.156104453903202,Overweight,Farm,Light,0,1,0.3121969580863661
Rabbit,Mixed Breed,18.763285458692977,Obese,Apartment,Light,2,2,0.6021608950843544
Cat,Bengal,10.252103597450088,Obese,Farm,Moderate,1,2,0.7301844595123927
Dog,Pit Bull,16.760621441734926,Overweight,House,Light,4,2,0.8696171963572978
Rabbit,New Zealand White,4.160007913522866,Normal,Apartment,Moderate,0,0,0.036525738246708205
Dog,Dalmatian,6.810954770575,Normal,Apartment,Moderate,0,1,0.13133271372216784
Cat,Abyssinian,17.369572575761985,Overweight,House,Light,2,3,0.7456362110788448
Hamster,Dwarf Winter White,16.754806423641448,Obese,House,Moderate,2,2,0.7381581287442864
Guinea Pig,American,7.413671481104826,Normal,House,Active,0,1,0.372433475210753
Hamster,Syrian,9.668933653031907,Overweight,Farm,Light,3,0,0.3444367293226323
Hamster,Mixed Breed,9.524074891211125,Overweight,Farm,Light,3,2,0.5868446577879279
Guinea Pig,Baldwin,3.6901974886935323,Normal,Outdoor,Moderate,0,1,0.03213550510214087
Hamster,Syrian,7.242845957870622,Normal,Outdoor,Active,1,0,0.18076769193577982
Cat,Persian,7.02625092975148,Normal,Apartment,Active,0,1,0.17299768806724586
Guinea Pig,American,17.214935577272495,Obese,Farm,Sedentary,1,2,0.7163022512920842
Dog,Beagle,17.73867992758298,Overweight,House,Moderate,2,4,0.6934693907893097
Bird,Parakeet,7.572278611043543,Normal,Apartment,Light,2,2,0.3515440077196693
Cat,Calico Mix,2.611792609152066,Normal,Farm,Active,0,0,0.05317819789838194
Cat,Maine Coon,7.567572179212215,Normal,Farm,Moderate,1,1,0.23373890319672702
Guinea Pig,Peruvian,6.996389377775259,Overweight,House,Moderate,3,0,0.41664046256814424
Cat,Black Cat,17.657713449196187,Overweight,House,Light,2,3,0.9106325793809242
Guinea Pig,Skinny Pig,1.9987130136459834,Normal,Apartment,Active,0,0,0.053660149240145026
Bird,Parrot,9.888796537078662,Overweight,House,Light,2,1,0.3024567688959117
Rabbit,Mini Lop,7.5003509656657945,Normal,Outdoor,Active,1,1,0.2195625694910289
Hamster,Dwarf Winter White,2.189552471271784,Normal,Outdoor,Active,1,1,0.18520938255412586
Bird,Finch,11.314997302869896,Overweight,Outdoor,Light,3,4,0.7902422201627232
Cat,American Shorthair,5.3618741226868485,Normal,House,Moderate,0,1,0.39379334900438845
Dog,Poodle,6.496540670083277,Normal,Apartment,Moderate,0,1,0.1542566628856049
Hamster,Syrian,8.730148460283921,Normal,Farm,Moderate,2,2,0.3118024926187533
Cat,Siamese,19.534928092842794,Overweight,Outdoor,Moderate,3,4,0.8890288700003661
Bird,Lovebird,6.760708597066607,Overweight,House,Active,0,1,0.3041481136803798
Hamster,Roborovski,18.9724394237875,Obese,Farm,Light,3,2,0.9990193287340416
Cat,Manx,7.675742806079256,Normal,Farm,Moderate,1,1,0.13035103710983204
Cat,Black Cat,11.065057791685279,Normal,Apartment,Light,0,0,0.4413001663137711
Rabbit,Californian,7.787474914504546,Normal,House,Light,3,0,0.5209907482285239
Cat,American Shorthair,5.07585772304844,Normal,Farm,Moderate,0,1,0.22905600499392056
Hamster,Dwarf Winter White,8.119501614405387,Normal,Apartment,Moderate,2,0,0.49982949435027263
Hamster,Syrian,13.778444548497426,Obese,Apartment,Sedentary,2,2,0.8429606454708031
Dog,Beagle,7.067806338444797,Normal,Outdoor,Moderate,1,1,0.14980593869188427
Dog,Labrador Retriever,11.090439713407049,Overweight,Farm,Moderate,4,2,0.663441144118446
Hamster,Roborovski,3.985508586471647,Normal,Apartment,Moderate,1,1,0.0013025720567804155
Rabbit,Holland Lop,6.447360090349564,Normal,House,Moderate,1,2,0.4039288514308129
Hamster,Dwarf Campbell,8.779455826839387,Overweight,Outdoor,Light,2,2,0.5633805748500202
Cat,Tabby Mix,10.672822268446488,Overweight,Farm,Active,0,2,0.5430478887477521
Bird,Mynah,11.283080797891746,Overweight,Outdoor,Moderate,4,2,0.6578123073108328
Dog,Labrador Retriever,7.768026566790932,Normal,Outdoor,Moderate,1,0,0.00021408002610264764
Hamster,Mixed Breed,9.46480783728812,Normal,Farm,Moderate,1,0,0.4999810479748569
Bird,Mixed Species,10.994324003555722,Overweight,House,Light,4,4,0.9244591832955991
Hamster,Chinese,1.025003306509018,Normal,Outdoor,Moderate,0,1,0.16358876416866222
Guinea Pig,Mixed Breed,4.097095565097881,Normal,Apartment,Active,0,1,0.13318588293338748
Cat,Abyssinian,7.828986596790705,Normal,House,Active,0,1,0.15418493676042688
Dog,Dachshund,10.767994676248762,Overweight,House,Active,2,1,0.4282918595817138
Dog,Dachshund,9.91626377247288,Normal,Apartment,Active,2,1,0.47939537236216717
Hamster,Roborovski,9.813448122612954,Overweight,House,Active,0,2,0.5372003870558131
Guinea Pig,Mixed Breed,7.610864492364715,Normal,Farm,Active,0,1,0.03379713294471396
Bird,Finch,4.964790319920084,Normal,Outdoor,Moderate,0,0,0.08304051470165165
Hamster,Roborovski,18.688707478413804,Overweight,Outdoor,Moderate,5,2,0.9744154906285004
Rabbit,Californian,7.012376632009829,Normal,Farm,Moderate,1,0,0.299691233891912
Cat,Scottish Fold,7.649894517976903,Normal,House,Light,1,2,0.4518776672058803
Hamster,Mixed Breed,7.970009346975198,Normal,Apartment,Light,1,1,0.3347675505678957
Guinea Pig,Silkie,17.927464247701785,Obese,Outdoor,Moderate,1,1,0.6750731546388761
Dog,Poodle,2.1580364257444424,Normal,Farm,Active,1,1,0.15738945962491477
Hamster,Roborovski,7.123869864720035,Overweight,Outdoor,Moderate,2,0,0.3187773931467122
Dog,Shepherd Mix,18.59351973821836,Overweight,Outdoor,Sedentary,1,1,0.9860420723573228
Bird,Mixed Species,11.767769546653529,Normal,Farm,Moderate,1,0,0.4374966830278819
Rabbit,Holland Lop,11.334746612479215,Overweight,Farm,Light,2,2,0.37928156623115283
Rabbit,French Lop,2.128300751507355,Normal,Farm,Active,1,0,0.25951281948522276
Bird,Mixed Species,1.8904345167784162,Normal,Apartment,Active,1,1,0.20879895035069282
Guinea Pig,Abyssinian,17.33076978069829,Overweight,Outdoor,Moderate,3,4,0.6610698934104834
Bird,Mixed Species,5.079254903582117,Normal,Outdoor,Moderate,0,1,0.12018303241992465
Dog,Yorkshire Terrier,6.829656727504725,Normal,Farm,Moderate,0,0,0.02115616443741696
Hamster,Roborovski,16.641950470818987,Overweight,House,Moderate,1,2,0.8316681381944185
Hamster,Dwarf Campbell,15.856547849671799,Obese,Apartment,Light,5,3,0.7141892646051473
Dog,Labrador Retriever,14.76243250629398,Overweight,Apartment,Sedentary,1,2,0.8865296774145984
Cat,Orange Tabby,11.428937882413452,Obese,Farm,Sedentary,5,3,0.7457980360773462
Cat,Black Cat,8.963277357572569,Normal,House,Light,0,2,0.4851438199750312
Rabbit,Dutch,4.60423795485568,Normal,Apartment,Active,0,0,0.07837088529960062
Dog,French Bulldog,2.4465394328475276,Normal,Outdoor,Active,0,0,0.0063562459449702955
Guinea Pig,Baldwin,9.56664122024987,Normal,Farm,Moderate,2,2,0.4175780223989746
