owner_experience,vet_access,owner_commitment,care_capability_score
Intermediate,Moderate,High,45.19782970292724
Advanced,Good,High,57.81578665602611
Advanced,Good,Moderate,43.83032236395877
Advanced,Good,Moderate,36.783509119484705
Expert,Good,Very High,72.59377868829623
Beginner,Moderate,Moderate,14.97469337608541
Intermediate,Good,High,46.87195345698294
Beginner,Moderate,Low,31.675904174932715
Intermediate,Limited,Low,23.097327953791737
Expert,Good,Very High,85.64389068977927
Intermediate,Moderate,High,47.205357509215645
Intermediate,Good,Moderate,48.95155439571938
Advanced,Good,Moderate,42.16666220310935
Expert,Good,Very High,77.9775164795527
Beginner,Moderate,Moderate,25.37375919627192
Intermediate,Moderate,Low,17.63977326523655
Intermediate,Moderate,Moderate,0.6182263197577544
Advanced,Excellent,High,90.59191602815105
Intermediate,Limited,Low,12.27488285530424
Beginner,Limited,Moderate,7.815774845185647
Intermediate,Good,Moderate,43.33656825235782
Advanced,Good,High,73.99181694050995
Intermediate,Moderate,Moderate,44.220863497768995
Advanced,Moderate,Moderate,49.31901678976244
Beginner,Limited,Moderate,23.90292308011705
Expert,Excellent,Very High,81.15480614367513
Intermediate,Moderate,Low,3.492940620452413
Intermediate,Moderate,High,60.5160022429355
Intermediate,Good,High,65.35790838063504
Intermediate,Moderate,Moderate,22.149035506711073
Advanced,Excellent,High,83.32091968610466
Advanced,Good,Moderate,47.708601743509604
Expert,Excellent,Very High,82.72432792582856
Beginner,Moderate,Low,20.84854679412812
Beginner,Limited,Low,25.143417483189566
Advanced,Excellent,Very High,70.16640127488579
Intermediate,Moderate,High,43.63906919673076
Expert,Good,Very High,66.78860705737155
Advanced,Moderate,Moderate,49.23688475115175
Intermediate,Limited,Moderate,16.881202760045902
Intermediate,Good,High,34.45888803546729
Intermediate,Moderate,Moderate,15.49874979620703
Intermediate,Moderate,Low,8.083539244384086
Intermediate,Good,Moderate,57.40891165920978
Intermediate,Limited,Low,4.722478070848468
Advanced,Good,Very High,96.01201809027981
Intermediate,Good,Moderate,42.330782718401416
Beginner,Moderate,Moderate,25.93990558647908
Expert,Excellent,High,87.359340484694
Beginner,Limited,Low,1.229976625590293
Intermediate,Limited,Moderate,21.43923123311413
Advanced,Good,Very High,77.83856608482414
Intermediate,Moderate,High,65.98935134838146
Advanced,Excellent,High,88.82025377832693
Intermediate,Limited,Moderate,27.924449592282087
Advanced,Good,Very High,71.70131692485215
Advanced,Moderate,High,64.85841040997246
Intermediate,Good,High,45.54383559989715
Intermediate,Good,Moderate,59.65331353590476
Advanced,Good,High,60.2299535506928
Advanced,Good,High,90.97005150392172
Intermediate,Moderate,Moderate,23.751392076629166
Advanced,Good,High,64.6555724419814
Intermediate,Moderate,Moderate,32.93265361046206
Advanced,Excellent,High,85.6901394300281
Expert,Excellent,High,67.28711413319493
Advanced,Moderate,Moderate,49.807611980066696
Intermediate,Moderate,Moderate,18.557497608867788
Intermediate,Good,High,36.08292683451459
Intermediate,Moderate,Moderate,62.98993583646296
Advanced,Good,Very High,70.63255577012035
Intermediate,Good,Moderate,62.86386057632775
Intermediate,Moderate,Low,4.830232050394574
Advanced,Moderate,High,43.152775867854146
Intermediate,Good,High,41.51973759892878
Expert,Good,Very High,85.54328013442682
Beginner,Moderate,Moderate,22.731233460636503
Advanced,Moderate,High,59.51972814154873
Intermediate,Good,High,36.47792994364127
Intermediate,Moderate,Moderate,58.31517018536453
Beginner,Moderate,Low,3.5943197612156546
Beginner,Moderate,Low,13.731673048761264
Intermediate,Good,High,56.009506502958615
Expert,Good,High,71.25778965985184
Expert,Excellent,High,69.47886095508333
Advanced,Good,High,76.22404502478227
Intermediate,Moderate,Low,24.86849151251281
Beginner,Limited,Moderate,31.933662208334532
Expert,Good,High,76.87969476349579
Intermediate,Moderate,Low,8.611010061367047
Intermediate,Limited,Low,29.166037276945456
Advanced,Excellent,Very High,85.92928101433242
Expert,Excellent,High,90.49128626497676
Intermediate,Moderate,Moderate,19.261292348286737
Advanced,Good,High,89.06952162201144
Beginner,Limited,Low,8.462025846765691
Intermediate,Good,Moderate,46.081509197140704
Advanced,Good,Very High,71.49024078706546
Advanced,Excellent,High,67.51966183924141
Intermediate,Limited,Low,13.719358624812426
Intermediate,Moderate,Moderate,7.756539286036733
Intermediate,Moderate,Moderate,9.328543445019744
Advanced,Excellent,High,98.04416519541746
Advanced,Moderate,High,56.96386815368843
Intermediate,Good,High,55.29941210277166
Expert,Excellent,High,71.47109227263948
Beginner,Limited,Moderate,31.76752766052813
Intermediate,Moderate,Moderate,42.259256499556614
Advanced,Moderate,High,38.16766753880611
Intermediate,Limited,Low,1.8754372533408041
Advanced,Moderate,High,33.19538850991573
Advanced,Moderate,High,48.5745624557018
Beginner,Moderate,Low,21.95254032463081
Expert,Good,Very High,74.11241746454813
Advanced,Moderate,High,63.856435831859685
Advanced,Moderate,High,39.01259150181298
Advanced,Good,Very High,74.8565655141589
Intermediate,Moderate,Moderate,61.31370751356765
Intermediate,Good,High,64.49067769515466
Advanced,Good,High,98.20333025519997
Advanced,Good,Moderate,34.20899177028888
Intermediate,Moderate,Moderate,65.69641771127296
Beginner,Limited,Low,6.7561160693887805
Advanced,Good,High,58.60546698937102
Expert,Excellent,Very High,97.507172725817
Beginner,Limited,Low,25.602470601090737
Advanced,Good,High,67.17162550299369
Advanced,Good,Very High,83.7901418246779
Intermediate,Good,Moderate,42.87716947402484
Intermediate,Moderate,Moderate,0.9600589341786417
Beginner,Moderate,Moderate,30.58310994515893
Intermediate,Moderate,Moderate,65.4088336302565
Advanced,Good,High,52.989265522686125
Advanced,Good,Very High,71.81419962185804
Expert,Good,High,90.21738575731044
Advanced,Excellent,High,78.62765674444121
Intermediate,Limited,Moderate,28.282536754191312
Intermediate,Limited,Low,23.569426170875815
Intermediate,Limited,Moderate,4.731959601942401
Advanced,Moderate,Moderate,39.26463786042684
Advanced,Good,High,81.69053073144559
Intermediate,Moderate,Low,10.317646124902135
Expert,Good,Very High,82.9905903639019
Beginner,Limited,Low,3.2141875090782173
Advanced,Excellent,Very High,76.85646142979138
Advanced,Excellent,High,73.83625124185068
Expert,Excellent,High,66.6188305063727
Advanced,Good,High,41.16413165047895
Expert,Good,Very High,94.98797601938337
Intermediate,Limited,Low,31.054079263709248
Intermediate,Good,Moderate,53.124009447935336
Intermediate,Limited,Moderate,7.448458167814675
Advanced,Good,Moderate,64.15848364747757
Advanced,Good,Very High,85.86852158114829
Intermediate,Moderate,Low,6.951932252740312
Intermediate,Moderate,Moderate,23.242866103776876
Expert,Excellent,High,68.5620050668844
Advanced,Moderate,Moderate,46.83512523410016
Intermediate,Moderate,High,51.43254604876785
Beginner,Limited,Low,18.857524030457654
Intermediate,Moderate,Low,26.55562710668148
Advanced,Excellent,Very High,95.61899137105375
Advanced,Moderate,Moderate,49.808988711311926
Intermediate,Moderate,High,41.08822596347704
Advanced,Good,Very High,84.0127354514867
Intermediate,Good,Moderate,35.99269260501631
Expert,Good,High,75.32809538627428
Expert,Excellent,High,98.51831817876021
Intermediate,Good,High,48.86031697595375
Intermediate,Good,Moderate,41.51414515387641
Expert,Excellent,High,67.18116431538388
Advanced,Good,High,76.35046477166101
Expert,Excellent,High,78.10930103049337
Advanced,Good,Very High,75.84601349896147
Intermediate,Moderate,High,37.00625387851433
Intermediate,Moderate,Low,11.660347035765826
Beginner,Moderate,Low,18.354857312876792
Intermediate,Moderate,Moderate,6.0391679246545475
Intermediate,Limited,Low,31.250952161777047
Advanced,Excellent,High,94.65753516043189
Beginner,Moderate,Low,26.732581191744732
Advanced,Good,Very High,84.2020963322261
Intermediate,Good,Moderate,49.99667827455069
Advanced,Moderate,Moderate,63.584965798235245
Advanced,Moderate,Moderate,63.64036368760831
Beginner,Limited,Moderate,31.568534691684164
Intermediate,Limited,Low,12.743315661753918
Intermediate,Moderate,Moderate,14.006740522741538
Advanced,Excellent,Very High,99.63924576678363
Beginner,Moderate,Moderate,18.93591322485453
Expert,Good,High,91.26000803381439
Expert,Good,High,86.28635581370315
Expert,Good,Very High,96.3856862048242
Intermediate,Moderate,Low,22.00390050045327
Beginner,Moderate,Low,24.002270776604252
Beginner,Moderate,Moderate,24.82044228752964
Advanced,Moderate,Moderate,37.09358366153262
Intermediate,Moderate,Low,23.568781889318842
Expert,Good,Very High,95.19031029058745
Advanced,Good,High,75.77105012731319
Beginner,Moderate,Low,4.716562821617587
Intermediate,Moderate,Moderate,44.60574513967063
Intermediate,Moderate,High,64.58266482712656
Advanced,Moderate,Moderate,42.82907288779518
Intermediate,Good,High,36.71611508025071
Intermediate,Moderate,Moderate,42.966933057046184
Advanced,Moderate,Moderate,62.49626774366767
Advanced,Good,Very High,66.6362851107341
Beginner,Moderate,Moderate,30.694304223282426
Expert,Excellent,Very High,85.37897985268768
Expert,Excellent,High,75.11754051164691
Expert,Good,Very High,93.24964274836312
Expert,Excellent,Very High,79.12898184756705
Expert,Good,High,73.8165164515341
Intermediate,Good,High,59.40237681802819
Advanced,Moderate,High,35.776434460981214
Beginner,Moderate,Low,16.259095834702865
Intermediate,Limited,Moderate,23.75000492448496
Advanced,Good,Moderate,43.17127901261367
Expert,Good,High,87.9559412501639
Beginner,Limited,Low,30.766771706334413
Advanced,Good,High,86.02496844359675
Intermediate,Good,High,39.70508653709753
Intermediate,Limited,Moderate,25.7755827107138
Beginner,Limited,Moderate,11.450510327176294
Intermediate,Moderate,Moderate,10.660231992578925
Intermediate,Moderate,Moderate,65.38411334963004
Intermediate,Good,High,44.53913126466696
Intermediate,Moderate,Moderate,21.56320195307356
Expert,Good,High,86.83020331849823
Advanced,Good,High,65.6482546629315
Intermediate,Moderate,High,65.97904951884635
Expert,Good,High,95.14194386926322
Advanced,Good,Moderate,57.46165377277708
Advanced,Good,High,48.18188623402361
Advanced,Moderate,Moderate,40.25085614329208
Intermediate,Limited,Moderate,3.2569167056154362
Intermediate,Moderate,Moderate,51.88493000376293
Advanced,Moderate,Moderate,46.80001680815532
Intermediate,Limited,Moderate,8.657938269334013
Intermediate,Moderate,Moderate,31.556769258655994
Advanced,Good,Very High,93.58201124870621
Intermediate,Good,High,41.545588717687735
Beginner,Moderate,Low,2.6309729427954602
Expert,Good,High,96.5323840226306
Advanced,Good,Very High,98.71805185926499
Intermediate,Good,High,45.16659567633818
Advanced,Good,High,63.297499910546755
Beginner,Limited,Moderate,22.259766118204944
Expert,Good,High,89.85472455040471
Advanced,Good,High,60.461838746941595
Beginner,Moderate,Moderate,29.634738808240094
Beginner,Limited,Moderate,16.71976126310944
Beginner,Moderate,Low,18.563564537685064
Advanced,Excellent,High,83.03828580696698
Intermediate,Moderate,Moderate,46.47748242900713
Advanced,Excellent,Very High,81.15785669703554
Intermediate,Moderate,Moderate,58.90205615547342
Intermediate,Moderate,Moderate,35.11051431623074
Intermediate,Good,Moderate,33.17010308439439
Advanced,Moderate,Moderate,61.59592772551436
Advanced,Good,Moderate,46.134190968851144
Beginner,Moderate,Moderate,25.110810947171434
Beginner,Limited,Low,16.919717731827358
Advanced,Good,High,61.21058323247716
Expert,Good,Very High,79.17401432762492
Intermediate,Moderate,Low,19.946259805508312
Expert,Excellent,High,85.08154703728016
Advanced,Good,High,95.06630173117169
Expert,Good,High,97.94851550786926
Advanced,Good,Moderate,57.3028716203776
Advanced,Moderate,High,37.450878718119895
Expert,Excellent,Very High,95.30712506312508
Beginner,Limited,Moderate,7.532230674599756
Advanced,Excellent,Very High,81.74933674352113
Advanced,Good,Very High,69.56710858363783
Intermediate,Good,High,48.448926722104666
Expert,Excellent,High,72.69392740242367
Advanced,Moderate,High,34.7676826594075
Expert,Good,Very High,86.74783601900555
Intermediate,Moderate,High,62.89225593685787
Intermediate,Moderate,Moderate,49.93240133949327
Intermediate,Limited,Low,29.168109718942823
Advanced,Moderate,Moderate,54.363507009488295
Intermediate,Good,Moderate,33.87147084247723
Intermediate,Good,High,42.26692857593599
Intermediate,Good,Moderate,36.04309380165669
Intermediate,Limited,Low,20.320695570543972
Intermediate,Moderate,Moderate,63.88708927978455
Intermediate,Moderate,Low,16.44442760882489
Intermediate,Good,High,58.07869096199397
Beginner,Limited,Low,4.215435069371486
Intermediate,Good,Moderate,33.635631690129564
Expert,Excellent,High,80.76681246547594
Advanced,Good,Very High,76.34086123794569
Beginner,Limited,Low,17.408974946968108
Expert,Good,High,86.51543350647387
Expert,Good,Very High,71.63206313450225
Intermediate,Moderate,Moderate,26.83017665442101
Intermediate,Moderate,High,46.621588560189835
Expert,Good,High,77.05725426942577
Beginner,Limited,Moderate,7.09307415618715
Beginner,Limited,Low,24.123248358924993
Intermediate,Moderate,Moderate,57.60409003615181
Intermediate,Good,Moderate,48.56608450024703
Intermediate,Limited,Low,27.34012299426271
Beginner,Limited,Moderate,31.04236863019904
Intermediate,Limited,Moderate,31.6938190173069
Intermediate,Good,Moderate,58.00596781811409
Intermediate,Good,High,36.27667892109076
Intermediate,Moderate,Low,32.70419713564114
Intermediate,Moderate,Moderate,58.985140744215116
Expert,Good,High,88.0071969541233
Beginner,Limited,Low,4.76749961246321
Beginner,Limited,Low,11.9694603279813
Expert,Good,Very High,92.35752355508922
Advanced,Excellent,High,83.4948907464681
Advanced,Moderate,High,44.288672719557475
Expert,Good,Very High,85.43596617994666
Intermediate,Moderate,Moderate,42.173163333398705
Intermediate,Moderate,Moderate,6.8477432932567135
Advanced,Moderate,Moderate,61.650867746090505
Intermediate,Good,Moderate,52.37146604197882
Advanced,Good,Moderate,45.401381951589315
Expert,Excellent,Very High,97.40797400448083
Intermediate,Moderate,Moderate,64.05939522183711
Advanced,Moderate,High,36.734723257885776
Intermediate,Limited,Moderate,22.873255220398253
Expert,Good,Very High,95.7943708585823
Intermediate,Good,Moderate,50.87403674859584
Advanced,Good,High,74.8486970393607
Beginner,Moderate,Low,24.734977471843763
Intermediate,Moderate,Moderate,4.033565022613808
Intermediate,Moderate,Moderate,45.31295990013585
Advanced,Moderate,Moderate,54.8775834956398
Advanced,Good,High,74.89680761100229
Advanced,Moderate,Moderate,52.37217826053271
Intermediate,Moderate,Moderate,55.85134951698592
Expert,Excellent,High,90.62346823635377
Expert,Good,Very High,83.13233697546207
Beginner,Moderate,Low,11.308333291160922
Intermediate,Moderate,Moderate,58.987092303081
Intermediate,Moderate,Moderate,46.962431322779565
Advanced,Good,Very High,89.70072801461089
Advanced,Excellent,Very High,82.858405424583
Advanced,Excellent,High,93.02562194399516
Intermediate,Limited,Low,30.85602266714571
Expert,Excellent,Very High,80.58373476466835
Advanced,Good,High,74.5650062495741
Advanced,Excellent,Very High,83.76440319399937
Intermediate,Moderate,High,64.77504724955767
Intermediate,Good,High,54.27650876520718
Expert,Good,Very High,96.52788688192933
Expert,Good,Very High,84.54515010439782
Intermediate,Moderate,Moderate,31.835842072009378
Expert,Good,Very High,88.34600467203373
Advanced,Moderate,High,36.574513075597444
Expert,Excellent,Very High,88.08019903976663
Intermediate,Moderate,Moderate,19.983733933839765
Intermediate,Moderate,Moderate,62.80228029184707
Advanced,Good,Moderate,58.86332379521741
Expert,Good,Very High,95.43558749080535
Advanced,Good,High,99.57206207145134
Intermediate,Good,Moderate,58.05399175685275
Advanced,Excellent,High,75.31840842520425
Advanced,Excellent,High,66.425732864148
Advanced,Excellent,High,76.8084982356646
Beginner,Moderate,Moderate,9.922955299999646
Advanced,Moderate,High,60.56288464822831
Advanced,Moderate,High,60.871127028767276
Intermediate,Moderate,High,40.995788402044354
Intermediate,Moderate,Low,0.9038862931891744
Intermediate,Limited,Low,21.011398216196476
Intermediate,Moderate,Moderate,57.27489582078801
Beginner,Limited,Moderate,21.486911922649742
Expert,Good,Very High,69.94447438106675
Intermediate,Good,High,45.08078467933347
Intermediate,Good,High,47.69022518709315
Expert,Excellent,High,78.06503900139067
Intermediate,Moderate,High,36.588263455429015
